,OpenTime,Side,Pair,Amount,Status,OpenPrice,ClosePrice,SL,TP,PnL
346,02/22 03:19:50,SHORT,OCEANUSDT,61.72839506172843,Close,0.7376,0.7619,0.7619,0.7214,-1.547030864197531
347,02/22 03:46:19,LONG,MINAUSDT,129.8701298701292,Close,1.258,1.2657,1.2464499999999998,1.2657,0.8356233766233775
348,02/22 03:57:44,LONG,SUIUSDT,166.66666666666652,Close,1.6562,1.6471999999999998,1.6471999999999998,1.6622,-1.7745333333333515
349,02/22 04:15:37,LONG,API3USDT,26.17801047120433,Close,3.9127,3.9509,3.8554,3.9509,0.8965732984293187
350,02/22 04:17:34,SHORT,IMXUSDT,26.24671916010497,Close,3.4438,3.4057,3.50095,3.4057,0.9106115485564306
351,02/22 04:30:12,LONG,GALAUSDT,7142.857142857257,Close,0.0267,0.02649,0.02649,0.02684,-1.6892142857143255
352,02/22 04:31:19,LONG,INJUSDT,7.352941176470438,Close,34.143,33.93899999999999,33.93899999999999,34.279,-1.7495514705882562
353,02/22 04:31:55,LONG,DOTUSDT,27.027027027027085,Close,7.367,7.404,7.3115,7.404,0.7998918918918915
354,02/22 04:32:05,LONG,APTUSDT,25.64102564102584,Close,9.053,9.092,8.994500000000002,9.092,0.7668717948717932
355,02/22 04:33:35,LONG,LDOUSDT,47.39336492890968,Close,3.0124,3.0335,2.98075,3.0335,0.8562322274881523
356,02/22 04:37:42,LONG,ORDIUSDT,1.6806722689075662,Close,64.205,64.8,63.3125,64.8,0.8910924369747897
357,02/22 04:45:45,LONG,EGLDUSDT,4.761904761904742,Close,56.86,57.07,56.545,57.07,0.7282380952380964
358,02/22 04:47:44,LONG,ZETAUSDT,60.97560975609767,Close,2.1817,2.1981,2.1571,2.1981,0.8659695121951216
359,02/22 05:04:08,SHORT,AGIXUSDT,52.08333333333335,Close,0.7045,0.7333000000000001,0.7333000000000001,0.6853,-1.5381927083333362
360,02/22 05:06:41,LONG,APEUSDT,104.16666666666607,Close,1.6709,1.6805,1.6565,1.6805,0.8249479166666674
361,02/22 05:08:53,LONG,SNXUSDT,71.42857142857024,Close,3.465,3.479,3.4439999999999995,3.479,0.7515000000000042
362,02/22 05:09:37,LONG,XAIUSDT,32.78688524590167,Close,1.3,1.3305,1.25425,1.3305,0.9563770491803278
363,02/22 05:16:36,SHORT,GRTUSDT,205.33880903490825,Close,0.27263,0.2799349999999999,0.2799349999999999,0.26776,-1.55748151950717
364,02/22 05:45:14,LONG,ENSUSDT,6.66666666666673,Close,21.8,21.95,21.575000000000003,21.95,0.8536666666666652
365,02/22 06:02:06,LONG,APTUSDT,23.80952380952392,Close,9.077,9.119,9.014,9.119,0.7828809523809516
366,02/22 08:18:33,SHORT,MASKUSDT,10.989010989010966,Close,4.508,4.417,4.644500000000001,4.417,0.9514615384615386
367,02/22 09:30:52,SHORT,NFPUSDT,131.57894736842016,Close,0.7902,0.7826,0.8016000000000001,0.7826,0.8970263157894742
368,02/22 09:34:16,SHORT,FILUSDT,12.345679012345752,Close,7.537,7.456,7.658499999999999,7.456,0.90795061728395
369,02/22 09:48:07,SHORT,BTCUSDT,0.0052029136316335,Close,51914.9,51722.7,52203.20000000001,51722.7,0.7308912591050913
370,02/22 10:02:12,SHORT,LPTUSDT,6.024096385542156,Close,16.12,15.954,16.369,15.954,0.9038915662650604
371,02/22 11:10:13,SHORT,ZECUSDT,3.846153846153876,Close,27.63,28.02,28.02,27.37,-1.6077692307692453
372,02/22 11:15:14,SHORT,RNDRUSDT,13.089005235602166,Close,7.3068,7.2304,7.421399999999999,7.2304,0.905361256544502
373,02/22 11:35:41,SHORT,ZETAUSDT,22.172949002217223,Close,2.3553,2.3102,2.42295,2.3102,0.9487760532150776
374,02/22 11:39:05,SHORT,CVXUSDT,20.00000000000007,Close,4.83,4.904999999999999,4.904999999999999,4.78,-1.5980999999999914
375,02/22 12:05:24,SHORT,CAKEUSDT,61.72839506172843,Close,2.8155,2.7993,2.8398000000000003,2.7993,0.8272037037037037
376,02/22 12:09:17,SHORT,ETHUSDT,0.0603864734299518,Close,2998.93,2982.37,3023.7699999999995,2982.37,0.8199051932367132
377,02/22 12:17:47,SHORT,ACHUSDT,5847.953216374353,Close,0.025271,0.0251,0.0255274999999999,0.0251,0.8532163742690038
378,02/22 12:48:54,SHORT,STMXUSDT,14285.71428571416,Close,0.00813,0.00806,0.008235,0.00806,0.8848571428571439
379,02/22 14:00:07,SHORT,GRTUSDT,188.6792452830179,Close,0.28194,0.2898900000000001,0.2898900000000001,0.27664,-1.5546962264150992
380,02/22 14:00:58,SHORT,ARKMUSDT,40.8163265306123,Close,1.3759,1.4126499999999995,1.4126499999999995,1.3514,-1.557659183673456
381,02/22 14:45:13,LONG,ARUSDT,5.128205128205121,Close,13.229,13.424,12.9365,13.424,0.9311589743589744
382,02/22 15:16:20,LONG,UMAUSDT,41.66666666666663,Close,3.887,3.911,3.851,3.911,0.8370416666666668
383,02/22 15:16:26,LONG,MINAUSDT,117.64705882353007,Close,1.2754,1.2839,1.2626500000000005,1.2839,0.8489529411764697
384,02/22 15:17:23,LONG,GMTUSDT,833.333333333348,Close,0.2639,0.2651,0.2621,0.2651,0.7790833333333294
385,02/22 15:27:23,LONG,USTCUSDT,8333.33333333319,Close,0.02982,0.02994,0.0296399999999999,0.02994,0.7505000000000042
386,02/22 16:16:02,LONG,WIFUSDT,294.1176470588223,Close,0.3252,0.3286,0.3200999999999999,0.3286,0.9033529411764708
387,02/22 17:01:04,SHORT,GALUSDT,26.041666666666824,Close,3.0313,3.0889,3.0889,2.9929,-1.5804401041666845
388,02/22 18:46:59,SHORT,OCEANUSDT,104.16666666666607,Close,0.7749,0.7653,0.7893000000000001,0.7653,0.9202812500000004
389,02/22 18:53:02,SHORT,FETUSDT,78.12499999999912,Close,1.1628,1.15,1.1820000000000004,1.15,0.910156250000001
390,02/22 19:18:21,LONG,STXUSDT,111.11111111111238,Close,2.5964,2.5829000000000004,2.5829000000000004,2.6054,-1.7869888888888676
391,02/22 19:41:51,SHORT,ETHUSDT,0.1076426264800865,Close,2990.29,3004.225,3004.225,2981.0,-1.823382669537137
392,02/22 20:16:55,SHORT,AXSUSDT,19.607843137254843,Close,7.881,7.83,7.9575,7.83,0.8464705882352945
393,02/22 20:17:17,SHORT,ROSEUSDT,1123.5955056179926,Close,0.12319,0.1223,0.1245249999999999,0.1223,0.8625842696629193
394,02/22 20:17:48,SHORT,PYTHUSDT,204.0816326530652,Close,0.568,0.5631,0.5753499999999998,0.5631,0.885081632653059
395,02/22 20:18:12,SHORT,MASKUSDT,27.77777777777809,Close,4.459,4.423,4.512999999999999,4.423,0.8771388888888874
396,02/22 20:18:25,SHORT,1000RATSUSDT,561.7977528089875,Close,0.25351,0.25618,0.25618,0.25173,-1.6439213483146065
397,02/22 20:19:15,SHORT,RONINUSDT,43.47826086956581,Close,3.191,3.2255,3.2255,3.168,-1.6402391304348038
398,02/22 20:30:27,SHORT,RDNTUSDT,285.71428571428544,Close,0.3558,0.3523,0.36105,0.3523,0.8993428571428571
399,02/22 22:04:35,SHORT,PYTHUSDT,333.33333333333303,Close,0.5633,0.5603,0.5678000000000001,0.5603,0.8132333333333335
400,02/22 22:25:13,SHORT,ARKMUSDT,34.72222222222203,Close,1.4528,1.424,1.4960000000000004,1.424,0.9505555555555558
401,02/22 22:45:37,SHORT,C98USDT,196.0784313725493,Close,0.3353,0.3302,0.34295,0.3302,0.9352549019607842
402,02/22 22:48:16,SHORT,ACEUSDT,7.137758743754534,Close,10.2511,10.111,10.461249999999996,10.111,0.927830121341898
403,02/22 22:48:53,SHORT,BAKEUSDT,163.93442622950835,Close,0.3926,0.3865,0.40175,0.3865,0.936639344262295
404,02/22 22:50:08,SHORT,SUIUSDT,49.99999999999996,Close,1.7472,1.7272,1.7772,1.7272,0.91364
405,02/22 23:16:27,SHORT,1000PEPEUSDT,192307.6923076957,Close,0.0012182,0.0012259999999999,0.0012259999999999,0.001213,-1.735769230749992
406,02/22 23:17:04,LONG,OPUSDT,40.65040650406512,Close,3.6518,3.6764,3.6149,3.6764,0.850552845528455
407,02/23 00:16:26,SHORT,WOOUSDT,133.51134846461954,Close,0.47653,0.487765,0.487765,0.46904,-1.5651221628838452
408,02/23 01:16:13,LONG,ARBUSDT,97.08737864077692,Close,1.8205,1.80505,1.80505,1.8308,-1.6752475728155345
409,02/23 01:16:29,LONG,ORDIUSDT,3.875968992248128,Close,65.193,64.80600000000001,64.80600000000001,65.451,-1.7511860465116045
410,02/23 01:19:56,LONG,ENSUSDT,7.142857142857114,Close,21.584,21.374,21.374,21.724,-1.652671428571428
411,02/23 02:08:47,LONG,LSKUSDT,196.078431372545,Close,1.3998,1.4049,1.3921499999999998,1.4049,0.7245294117647115
412,02/23 05:45:39,LONG,ALGOUSDT,999.9999999999992,Close,0.1864,0.1874,0.1849,0.1874,0.8126000000000001
413,02/23 05:46:33,LONG,INJUSDT,5.154639175257662,Close,33.817,34.011,33.526,34.011,0.8246855670103115
414,02/23 05:46:35,LONG,ADAUSDT,344.8275862068949,Close,0.5876,0.5905,0.58325,0.5905,0.7963793103448286
415,02/23 05:47:09,LONG,NEARUSDT,52.63157894736807,Close,3.221,3.24,3.1925,3.24,0.8294736842105275
416,02/23 05:47:16,LONG,ZENUSDT,7.092198581560283,Open,10.09,,9.8785,10.231,0.0
417,02/23 05:47:51,LONG,BIGTIMEUSDT,476.1904761904783,Close,0.3735,0.3756,0.37035,0.3756,0.8211428571428563
418,02/23 05:48:13,LONG,DOTUSDT,26.315789473684035,Close,7.415,7.453,7.358,7.453,0.8038684210526329
419,02/23 05:48:26,LONG,APTUSDT,23.80952380952392,Close,9.193,9.235,9.13,9.235,0.7801190476190468
420,02/23 05:49:06,LONG,ARBUSDT,135.1351351351338,Close,1.7812,1.7886,1.7700999999999998,1.7886,0.7582972972972997
421,02/23 05:49:56,LONG,AXSUSDT,34.48275862068976,Close,7.777,7.806,7.7335,7.806,0.7308275862068958
422,02/23 05:50:07,LONG,RUNEUSDT,47.61904761904783,Close,5.063,5.084,5.031499999999999,5.084,0.7579047619047609
423,02/23 05:57:05,LONG,SOLUSDT,2.865329512893952,Close,102.435,102.784,101.9115,102.784,0.705489971346708
424,02/23 06:30:27,LONG,LDOUSDT,93.45794392523425,Close,2.9868,2.9975,2.97075,2.9975,0.7198598130841103
425,02/23 06:41:45,LONG,NTRNUSDT,135.1351351351338,Close,1.5926,1.6,1.5815,1.6,0.7837837837837859
426,02/23 07:15:22,LONG,NTRNUSDT,104.1666666666685,Close,1.5941,1.5797000000000003,1.5797000000000003,1.6037,-1.6645520833333363
427,02/23 07:32:59,LONG,AIUSDT,27.404768429706834,Open,1.70913,,1.654395,1.74562,0.0
428,02/23 07:52:18,LONG,PHBUSDT,33.003300330033014,Open,1.5476,,1.50215,1.5779,0.0
